ISO_code,start_year,start_month,End_intended,Start_intended,measure,Instrument_subtype,name,policy_changed,policy_changed_detail,Actors,Technology_type,Technology_requirement,Technology_type_multiple,multiple_condition_attributes,Condition_minimum_1,Condition_maximum_1,Condition_unit_1,Condition_notes_1,level_1,instrument_level1_unit,Condition_minimum_2,Condition_maximum_2,Condition_unit_2,Condition_notes_2,level_2,level_2_unit,Condition_minimum_3,Condition_maximum_3,Condition_unit_3,Condition_notes_3,level_3,level_3_unit,cap_possible,cap,cap_unit,cap_unit_notes,tender_amount_tendered,tender_amount_contracted,tender_unit,Government_budget,Government_budget_currency,loan_interest_rate,notes,source,IEA_name,CPDB_code,publication_year,publication_month
IRL,2021,,2021_December,,tax exemption,non-taxable employee benefit,Finance Act 2018 - benefit in kind (BIK) tax exemption for employer-provided electric vehicles,no,,individuals,Electric vehicles,employer-provided vehicle,,,,50000,eur,"Fully exempt if OMV ? €50,000; Partially exempt if OMV > €50,000 (OMV reduced by €50,000 for BIK). No date restrictions.",100,% tax exemption,,,,,,,,,,,,,,,,,,,,,,,"Finance act 2018 grants full exemption from BIK for years 2019, 2020 and 2021 under certain conditions (vehicle price; and for 2019-2020 when the vehicle was first provided to the employee).  The finance Act 2019 extended the preferential BIK regime for another year to 31 December 2022.",https://www.revenue.ie/en/tax-professionals/tdm/income-tax-capital-gains-tax-corporation-tax/part-05/05-01-01b.pdf,,,2019,
IRL,2022,January,2022_December,,tax exemption,non-taxable employee benefit,Finance Act 2019 -benefit in kind (BIK) tax exemption for employer-provided electric vehicles,yes,Extended,individuals,Electric vehicles,employer-provided vehicle,,,,50000,eur,"Fully exempt if OMV ? €50,000; Partially exempt if OMV > €50,000 (OMV reduced by €50,000 for BIK). No date restrictions.",100,% tax exemption,,,,,,,,,,,,,,,,,,,,,,,Finance Act 2019 extended the preferential BIK regime for another year to 31 December 2022.,https://www.revenue.ie/en/tax-professionals/tdm/income-tax-capital-gains-tax-corporation-tax/part-05/05-01-01b.pdf,,,,
FRA,2022,,,,tax reduction,circulation tax,Road toll reduction,unknown,,individuals,All vehicles,,,,,190,gCO2/km,,160,EUR,,,,,,,,,,,,,,,,,,,,,,,decreased charge on motor vehicle ownership tax (yearly 160 euros) for vehicles at 190g CO2/km https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,,,,
FRA,2023,,,,tax reduction,circulation tax,Road toll reduction,no,,individuals,All vehicles,,,,,190,gCO2/km,,160,EUR,,,,,,,,,,,,,,,,,,,,,,,decreased charge on motor vehicle ownership tax (yearly 160 euros) for vehicles at 190g CO2/km https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,,,,
FRA,2024,,,,tax reduction,circulation tax,Road toll reduction,no,,individuals,All vehicles,,,,,190,gCO2/km,,160,EUR,,,,,,,,,,,,,,,,,,,,,,,decreased charge on motor vehicle ownership tax (yearly 160 euros) for vehicles at 190g CO2/km https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,,,,
FRA,2025,,,,tax reduction,circulation tax,Road toll reduction,no,,individuals,All vehicles,,,,,190,gCO2/km,,160,EUR,,,,,,,,,,,,,,,,,,,,,,,decreased charge on motor vehicle ownership tax (yearly 160 euros) for vehicles at 190g CO2/km https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,https://theicct.org/wp-content/uploads/2021/06/EU_vehicle_taxation_Report_20181214_0.pdf,,,,
GRC,2009,,,,tax reduction,circulation tax,circulation tax reduction/exemption,unknown,,,Hybrid vehicles,,,,,1549,cubic centimeters,hybrids with engine capacity of 1549 cc or lower exempt,100,% circulation tax,1549,,cubic centimeters,"Engine >1,549 cc: pay 60% of standard tax",40,% circulation tax,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc (cubic centimeters) full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2010,,,,tax reduction,circulation tax,circulation tax reduction/exemption,yes,Levels for exemption changed to emissions-based,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2011,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2012,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2013,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2014,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2015,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2016,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2017,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2018,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2019,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2020,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2021,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2022,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2023,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2024,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2025,,,,tax reduction,circulation tax,circulation tax reduction/exemption,no,,,Hybrid vehicles,,,,,122,gCO2/km,hybrids emitting 122g CO?/km or less are exempt,100,% circulation tax,,,,,,,,,,,,,,,,,,,,,,,"BEVs are fully exempt from the annual circulation tax and are not subject to the personal income presumption system. Hybrids emitting ?122 g CO?/km are also exempt. For hybrids registered before 31 October 2010:
    Engine ?1,549 cc: full exemption
    Engine >1,549 cc: pay 60% of standard tax",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2022,,,,tax reduction,VAT reduction,VAT reduction,unknown,,,Electric vehicles,,,,,,,,50,% VAT reduction,,,,,,,,,,,,,,,,,,,,,,,"13% VAT for EV purchases (instead of 24%); unclear when VAT reduction is announced, first reference found in 2022",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2023,,,,tax reduction,VAT reduction,VAT reduction,no,,,Electric vehicles,,,,,,,,50,% VAT reduction,,,,,,,,,,,,,,,,,,,,,,,"13% VAT for EV purchases (instead of 24%); unclear when VAT reduction is announced, first reference found in 2022",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2024,,,,tax reduction,VAT reduction,VAT reduction,no,,,Electric vehicles,,,,,,,,50,% VAT reduction,,,,,,,,,,,,,,,,,,,,,,,"13% VAT for EV purchases (instead of 24%); unclear when VAT reduction is announced, first reference found in 2022",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
GRC,2025,,,,tax reduction,VAT reduction,VAT reduction,no,,,Electric vehicles,,,,,,,,50,% VAT reduction,,,,,,,,,,,,,,,,,,,,,,,"13% VAT for EV purchases (instead of 24%); unclear when VAT reduction is announced, first reference found in 2022",https://web.archive.org/web/20220416161728/https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,,,
IRL,2009,January,,,tax reduction,circulation tax,Budget 2008 - Motor tax,yes,Introduced,individuals,All vehicles,,,group,0,120,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,104,EUR,155,170,gCO2/km,,447,EUR,225,,gCO2/km,vehicles above 225 pay highest tax,2100,EUR,,,,,,,,,,,"in 2008 a new MRT is introduced based on emissions; vehicle band A was 0-120gkO2/km (for which fee was 100); this includes EVs (except those purchased before Jan 2008. for some reason this ends up not being fee of 100 but 104, see https%3A%2F%2Fassets.gov.ie%2F180874%2F38579e7a-a6fa-4e4d-a74b-a0aa6f8e1b6e.pdf&psig=AOvVaw2AW5EW7ep6I1etbRGW1Bm5&ust=1740247513899000&source=images&cd=vfe&opi=89978449&ved=0CAYQrpoMahcKEwiw9sfNrdWLAxUAAAAAHQAAAAAQBA.  (#update s.w.: poss include more motor classes? tbd)",https://www.motortax.ie/OMT/pdf/co2_emissions_rates_2009_en.pdf,,,,
IRL,2010,,,,tax reduction,circulation tax,Budget 2008 - Motor tax,no,,individuals,All vehicles,,,group,0,120,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,104,EUR,155,170,gCO2/km,,447,EUR,225,,gCO2/km,vehicles above 225 pay highest tax,2100,EUR,,,,,,,,,,,"in 2008 a new MRT is introduced based on emissions; vehicle band A was 0-120gkO2/km (for which fee was 100); this includes EVs (except those purchased before Jan 2008. for some reason this ends up not being fee of 100 but 104, see https%3A%2F%2Fassets.gov.ie%2F180874%2F38579e7a-a6fa-4e4d-a74b-a0aa6f8e1b6e.pdf&psig=AOvVaw2AW5EW7ep6I1etbRGW1Bm5&ust=1740247513899000&source=images&cd=vfe&opi=89978449&ved=0CAYQrpoMahcKEwiw9sfNrdWLAxUAAAAAHQAAAAAQBA.  (#update s.w.: poss include more motor classes? tbd)",https://www.motortax.ie/OMT/pdf/co2_emissions_rates_2009_en.pdf,,,,
IRL,2011,January,,,tax reduction,circulation tax,Budget 2012 - Motor tax,yes,Level of support changed,individuals,All vehicles,,,group,1,120,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,160,EUR,155,170,gCO2/km,,481,EUR,225,,gCO2/km,,2285,EUR,,,,,,,,,,,all motor taxes increased (#update s.w.: poss include more motor classes? tbd),https://www.citizensinformation.ie/en/money-and-tax/budgets/budget-2012/,,,,
IRL,2012,,,,tax reduction,circulation tax,Budget 2012 - Motor tax,no,,individuals,All vehicles,,,group,1,120,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,160,EUR,155,170,gCO2/km,,481,EUR,225,,gCO2/km,,2285,EUR,,,,,,,,,,,all motor taxes increased (#update s.w.: poss include more motor classes? tbd),https://www.citizensinformation.ie/en/money-and-tax/budgets/budget-2012/,,,,
IRL,2013,January,,,tax reduction,circulation tax,Budget 2013 - Motor tax,yes,Level of support changed,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2014,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2015,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2016,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2017,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2018,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2019,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2020,,,,tax reduction,circulation tax,Budget 2013 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,570,EUR,225,,gCO2/km,,2350,EUR,,,,,,,,,,,Jan 2013 a new 0-carbon band is introduced (#update s.w.: poss include more motor classes? tbd),http://web.archive.org/web/20130123100718/https://www.budget.gov.ie/Budgets/2013/Documents/Annex%20C%20-%20VRT%20and%20Motor%20Tax.pdf,,,,
IRL,2021,January,,,tax reduction,circulation tax,Budget 2021 - Motor tax,yes,Level of support changed,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,600,EUR,225,,gCO2/km,,2400,EUR,,,,,,,,,,,"some changes to MRT calculations table, slightly more strict for other vehicle classes; nothing changes for lowest emissions vehicles class: https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null (#update s.w.: according to ACEA, reduced rate (€140 per year) for PHEVs ? 50g CO2/km in 2021  https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2021.pdf, and (€170 per year) for PHEVs with ?60g CO2/km in 2020 https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2020.pdf)",https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null,,,,
IRL,2022,,,,tax reduction,circulation tax,Budget 2021 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,600,EUR,225,,gCO2/km,,2400,EUR,,,,,,,,,,,"some changes to MRT calculations table, slightly more strict for other vehicle classes; nothing changes for lowest emissions vehicles class: https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null (#update s.w.: according to ACEA, reduced rate (€140 per year) for PHEVs ? 50g CO2/km in 2021  https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2021.pdf, and (€170 per year) for PHEVs with ?60g CO2/km in 2020 https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2020.pdf)",https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null,,,,
IRL,2023,,,,tax reduction,circulation tax,Budget 2021 - Motor tax,no,,individuals,All vehicles,,,group,0,1,gCO2/km,vehicles with less than 1 gCO2/km (includes EVs) pay the lowest yearly motor registration tax,120,EUR,155,170,gCO2/km,,600,EUR,225,,gCO2/km,,2400,EUR,,,,,,,,,,,"some changes to MRT calculations table, slightly more strict for other vehicle classes; nothing changes for lowest emissions vehicles class: https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null (#update s.w.: according to ACEA, reduced rate (€140 per year) for PHEVs ? 50g CO2/km in 2021  https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2021.pdf, and (€170 per year) for PHEVs with ?60g CO2/km in 2020 https://www.acea.auto/files/Electric_vehicles-Tax_benefits_purchase_incentives_European_Union_2020.pdf)",https://www.gov.ie/pdf/?file=https://assets.gov.ie/90909/c1c067a4-052b-406a-86dd-33a6830f90ad.pdf#page=null,,,,
